DATE,LATITUDE,LONGITUDE,FIRE_SIZE,FIRE_SIZE_CLASS,STAT_CAUSE_DESCR
8/14/2012,39.050484,-123.24747,2.6,B,Miscellaneous
8/14/2012,39.226288,-123.716912,1,B,Miscellaneous
8/18/2012,39.833236,-123.177475,1,B,Missing/Undefined
8/19/2012,39.91579,-123.576812,1,B,Miscellaneous
8/20/2012,39.493221,-123.793627,0.1,A,Debris Burning
8/20/2012,39.280278,-123.7175,0.1,A,Missing/Undefined
8/27/2012,39.411667,-123.775333,1,B,Missing/Undefined
8/27/2012,39.062725,-123.163023,0.25,A,Missing/Undefined
8/29/2012,38.786667,-123.521944,0.25,A,Miscellaneous
9/4/2012,38.807033,-123.482883,6.1,B,Missing/Undefined
9/7/2012,39.296418,-123.279769,10,C,Miscellaneous
9/23/2012,39.033503,-123.389538,0.1,A,Miscellaneous
9/25/2012,39.239748,-123.188352,1,B,Miscellaneous
10/10/2012,39.335097,-123.813856,0.25,A,Debris Burning
10/14/2012,39.260402,-123.723895,0.1,A,Miscellaneous
10/19/2012,39.208855,-123.186068,0.25,A,Missing/Undefined
10/20/2012,39.498208,-123.395039,0.1,A,Debris Burning
10/21/2012,40.001607,-123.786929,0.01,A,Missing/Undefined
10/26/2012,39.005332,-123.363833,0.12,A,Debris Burning
11/6/2012,39.370509,-123.7303,0.1,A,Missing/Undefined
1/1/2012,37.260137,-121.01257,0.1,A,Missing/Undefined
1/2/2012,36.97436,-120.01959,1,B,Missing/Undefined
1/2/2012,36.974519,-120.044449,1,B,Missing/Undefined
1/7/2012,37.302318,-120.760519,0.1,A,Miscellaneous
1/15/2012,37.534874,-119.956979,0.01,A,Miscellaneous
1/15/2012,37.039082,-119.986656,0.1,A,Miscellaneous
1/18/2012,37.642697,-120.377329,1,B,Missing/Undefined
1/18/2012,37.00372,-120.193268,0.1,A,Missing/Undefined
1/19/2012,37.318716,-120.842111,1,B,Debris Burning
1/19/2012,37.098009,-120.074569,0.35,B,Debris Burning
1/19/2012,37.232549,-119.547189,0.01,A,Debris Burning
1/21/2012,37.060845,-121.057482,0.75,B,Miscellaneous
1/22/2012,37.287949,-120.469786,1,B,Debris Burning
1/22/2012,36.877936,-119.792143,1,B,Debris Burning
1/29/2012,36.992599,-120.708011,2,B,Miscellaneous
1/31/2012,37.460632,-119.739986,0.01,A,Miscellaneous
2/4/2012,37.500308,-119.90723,0.01,A,Miscellaneous
2/4/2012,37.515768,-119.978869,1.08,B,Debris Burning
2/4/2012,37.386858,-119.7149,0.1,A,Debris Burning
2/5/2012,37.71784,-120.333393,6.5,B,Debris Burning
2/8/2012,37.419648,-120.033779,2.89,B,Debris Burning
2/8/2012,37.271613,-119.790601,2,B,Debris Burning
2/8/2012,37.442016,-119.940217,0.25,A,Debris Burning
2/12/2012,36.999658,-120.598954,0.5,B,Missing/Undefined
2/15/2012,37.341879,-120.819094,2,B,Miscellaneous
2/21/2012,36.9692,-120.066668,0.05,A,Missing/Undefined
2/22/2012,36.9744,-120.029592,0.01,A,Missing/Undefined
2/23/2012,37.489759,-119.82948,1,B,Debris Burning
2/25/2012,37.418313,-120.612803,0.5,B,Miscellaneous
2/25/2012,37.345535,-120.832657,1,B,Debris Burning
2/25/2012,37.27325,-120.469788,1,B,Miscellaneous
2/26/2012,36.933459,-120.110333,0.1,A,Missing/Undefined
2/27/2012,37.360971,-120.503458,1,B,Miscellaneous
2/28/2012,37.396273,-120.759591,0.75,B,Debris Burning
3/4/2012,37.317691,-120.414863,1,B,Debris Burning
3/4/2012,37.280908,-120.342929,0.1,A,Debris Burning
3/5/2012,37.565299,-119.980449,0.1,A,Debris Burning
3/5/2012,37.20205,-119.72268,1,B,Debris Burning
3/5/2012,37.302059,-120.596919,0.1,A,Debris Burning
3/5/2012,36.96676,-119.83064,1,B,Missing/Undefined
3/6/2012,37.341878,-120.818948,1,B,Debris Burning
3/6/2012,37.4371,-120.783157,0.01,A,Miscellaneous
3/6/2012,37.351265,-120.62418,0.1,A,Missing/Undefined
3/8/2012,37.491496,-120.532991,5,B,Missing/Undefined
3/10/2012,37.510439,-119.80773,0.25,A,Debris Burning
3/10/2012,36.994869,-120.000896,1,B,Debris Burning
3/12/2012,36.984966,-120.077023,0.5,B,Missing/Undefined
3/13/2012,37.039845,-120.359757,0.1,A,Miscellaneous
3/15/2012,36.883156,-119.9384,1,B,Missing/Undefined
3/20/2012,37.056715,-120.998448,0.25,A,Missing/Undefined
3/23/2012,36.88032,-120.164959,0.25,A,Debris Burning
3/23/2012,37.314752,-120.523126,0.01,A,Missing/Undefined
3/30/2012,37.460648,-119.741199,0.1,A,Debris Burning
3/31/2012,36.961264,-120.655329,1,B,Missing/Undefined
4/8/2012,37.108816,-121.018096,0.2,A,Missing/Undefined
4/8/2012,37.055898,-120.780302,1,B,Miscellaneous
4/9/2012,37.313808,-119.610079,0.2,A,Debris Burning
4/9/2012,36.839025,-119.94218,1,B,Missing/Undefined
4/10/2012,37.541581,-119.92176,0.01,A,Debris Burning
4/11/2012,36.947049,-120.91447,8,B,Missing/Undefined
4/18/2012,37.496733,-120.029944,0.25,A,Debris Burning
4/18/2012,36.92366,-120.022078,0.02,A,Missing/Undefined
4/23/2012,37.17299,-120.967976,0.25,A,Missing/Undefined
4/23/2012,37.086529,-120.212586,0.1,A,Missing/Undefined
4/27/2012,37.229104,-120.488005,0.1,A,Missing/Undefined
4/28/2012,36.878396,-119.792563,1,B,Miscellaneous
5/1/2012,37.313495,-120.911404,0.5,B,Missing/Undefined
5/2/2012,37.332161,-120.423477,1,B,Missing/Undefined
5/5/2012,36.972153,-120.073253,3,B,Missing/Undefined
5/5/2012,37.387327,-120.959299,10.4,C,Miscellaneous
5/6/2012,37.242777,-119.550205,0.1,A,Debris Burning
5/7/2012,37.411031,-120.622119,0.02,A,Missing/Undefined
5/7/2012,37.270022,-120.960039,2,B,Missing/Undefined
5/8/2012,37.362828,-119.724227,0.01,A,Missing/Undefined
5/8/2012,37.056611,-120.969979,1,B,Missing/Undefined
5/8/2012,37.048095,-120.959188,1,B,Missing/Undefined
5/9/2012,37.371288,-120.613728,1,B,Missing/Undefined
5/11/2012,36.967421,-120.060981,0.01,A,Missing/Undefined
5/11/2012,36.980705,-120.049206,0.01,A,Missing/Undefined
5/13/2012,37.014399,-120.928634,1.9,B,Missing/Undefined
5/14/2012,37.459875,-119.93336,1,B,Miscellaneous
5/15/2012,37.083639,-120.473417,0.01,A,Missing/Undefined
5/15/2012,37.432542,-120.794155,0.01,A,Missing/Undefined
5/16/2012,36.880369,-120.00146,0.1,A,Miscellaneous
5/17/2012,37.265319,-120.451674,0.1,A,Missing/Undefined
5/18/2012,37.344691,-120.613192,0.1,A,Missing/Undefined
5/18/2012,37.350839,-120.962831,320,E,Missing/Undefined
5/19/2012,37.264565,-120.426891,1,B,Miscellaneous
5/19/2012,37.600267,-120.17026,3,B,Missing/Undefined
5/19/2012,37.341561,-120.500024,1,B,Debris Burning
5/19/2012,37.048095,-120.959188,1,B,Missing/Undefined
5/20/2012,37.333169,-120.432921,0.25,A,Miscellaneous
5/20/2012,36.988389,-119.875699,1,B,Miscellaneous
5/20/2012,37.334328,-119.66927,0.25,A,Debris Burning
5/21/2012,37.45857,-120.812436,0.25,A,Miscellaneous
5/21/2012,37.245607,-119.518999,0.01,A,Missing/Undefined
5/21/2012,37.04279,-120.158679,2,B,Missing/Undefined
5/21/2012,37.272816,-120.597151,0.25,A,Missing/Undefined
5/21/2012,36.88025,-119.911289,1,B,Debris Burning
5/22/2012,37.199811,-120.210284,0.1,A,Missing/Undefined
5/23/2012,37.403831,-120.592866,15,C,Miscellaneous
5/23/2012,37.262822,-120.288621,1,B,Missing/Undefined
5/26/2012,37.257514,-119.740237,0.1,A,Debris Burning
5/26/2012,37.268402,-119.732454,1,B,Debris Burning
5/27/2012,37.153836,-120.291895,0.25,A,Missing/Undefined
5/27/2012,36.88021,-119.9767,0.1,A,Missing/Undefined
5/27/2012,37.462757,-120.494025,0.1,A,Miscellaneous
5/27/2012,37.390643,-120.61305,0.1,A,Missing/Undefined
5/28/2012,37.523246,-120.429738,1,B,Missing/Undefined
5/28/2012,37.06913,-120.184028,0.1,A,Missing/Undefined
5/28/2012,37.083651,-120.194886,0.15,A,Missing/Undefined
5/30/2012,37.287477,-120.26082,0.1,A,Miscellaneous
5/31/2012,37.293746,-120.321103,0.1,A,Missing/Undefined
5/31/2012,37.083611,-121.101667,1,B,Missing/Undefined
5/31/2012,37.289422,-120.320551,0.1,A,Missing/Undefined
6/1/2012,37.418361,-120.603656,0.25,A,Missing/Undefined
6/2/2012,37.295748,-120.344475,1,B,Missing/Undefined
6/3/2012,37.332301,-120.527597,0.25,A,Missing/Undefined
6/5/2012,37.09818,-120.183968,0.25,A,Missing/Undefined
6/5/2012,37.145613,-120.825164,1,B,Miscellaneous
6/6/2012,37.313176,-120.851279,0.5,B,Miscellaneous
6/6/2012,36.993333,-120.941389,1,B,Missing/Undefined
6/7/2012,37.335402,-119.653577,0.1,A,Debris Burning
6/7/2012,37.289494,-120.314869,0.2,A,Missing/Undefined
6/8/2012,37.201944,-119.718333,0.1,A,Missing/Undefined
6/9/2012,37.040019,-120.110659,0.25,A,Miscellaneous
6/9/2012,37.2175,-119.733056,0.1,A,Miscellaneous
6/9/2012,37.021155,-120.078492,0.25,A,Miscellaneous
6/9/2012,37.353018,-120.632556,0.3,B,Debris Burning
6/10/2012,37.010999,-120.256836,0.1,A,Missing/Undefined
6/10/2012,37.353251,-120.723903,0.55,B,Debris Burning
6/10/2012,37.367713,-120.747885,0.25,A,Missing/Undefined
6/11/2012,37.313176,-120.851279,0.25,A,Miscellaneous
6/12/2012,37.335298,-119.65229,0.1,A,Debris Burning
6/12/2012,37.497222,-120.175278,1700,F,Miscellaneous
6/12/2012,37.313049,-120.832999,0.25,A,Missing/Undefined
6/12/2012,37.410181,-120.742508,0.1,A,Debris Burning
6/13/2012,36.992509,-120.908317,1,B,Miscellaneous
6/15/2012,37.056765,-120.954066,0.1,A,Miscellaneous
6/15/2012,37.387909,-120.62256,0.5,B,Missing/Undefined
6/16/2012,37.359609,-120.183995,1,B,Miscellaneous
6/16/2012,37.09462,-119.75244,1,B,Miscellaneous
6/17/2012,37.273133,-120.560204,0.1,A,Missing/Undefined
6/17/2012,36.9231,-119.793979,0.02,A,Miscellaneous
6/17/2012,37.039339,-119.78111,6,B,Miscellaneous
6/17/2012,37.284569,-119.654714,0.1,A,Miscellaneous
6/18/2012,37.332267,-120.576977,0.5,B,Missing/Undefined
6/18/2012,37.3175,-119.606944,0.75,B,Missing/Undefined
6/19/2012,36.93741,-119.87608,1,B,Missing/Undefined
6/19/2012,37.083636,-121.101557,1.4,B,Missing/Undefined
6/20/2012,36.9744,-120.018329,0.1,A,Debris Burning
6/21/2012,37.397337,-120.7169,0.1,A,Miscellaneous
6/21/2012,37.268611,-119.5075,0.1,A,Miscellaneous
6/21/2012,36.92375,-120.237547,5,B,Missing/Undefined
6/22/2012,37.054356,-120.705601,0.1,A,Miscellaneous
6/23/2012,37.296039,-120.379017,0.1,A,Missing/Undefined
6/27/2012,37.700556,-120.102222,1,B,Debris Burning
6/27/2012,37.124438,-119.73701,9,B,Miscellaneous
6/27/2012,36.986878,-120.063178,0.25,A,Missing/Undefined
6/28/2012,37.098979,-119.874829,1,B,Miscellaneous
6/28/2012,37.199766,-120.198324,0.1,A,Debris Burning
6/29/2012,36.859952,-120.780808,1,B,Miscellaneous
6/29/2012,37.212219,-119.690269,1,B,Missing/Undefined
6/29/2012,36.976662,-120.045461,1,B,Miscellaneous
6/30/2012,36.952859,-120.059229,0.1,A,Miscellaneous
7/1/2012,37.202315,-121.031892,1,B,Missing/Undefined
7/1/2012,37.308349,-120.432653,0.1,A,Missing/Undefined
7/1/2012,36.96909,-120.065508,0.25,A,Miscellaneous
7/1/2012,36.974545,-120.07233,0.25,A,Miscellaneous
7/2/2012,37.3093,-120.444526,0.1,A,Miscellaneous
7/2/2012,37.381162,-120.733786,0.99,B,Missing/Undefined
7/2/2012,37.05442,-120.07449,0.1,A,Missing/Undefined
7/3/2012,36.9687,-120.067995,1,B,Missing/Undefined
7/3/2012,37.243485,-120.402409,0.1,A,Missing/Undefined
7/3/2012,36.973549,-120.043069,1,B,Missing/Undefined
7/3/2012,37.278076,-120.487722,0.1,A,Missing/Undefined
7/4/2012,37.023939,-120.08068,0.1,A,Missing/Undefined
7/4/2012,36.98675,-120.03782,0.1,A,Missing/Undefined
7/4/2012,36.96692,-119.793928,36,C,Miscellaneous
7/4/2012,37.524926,-120.329651,0.05,A,Miscellaneous
7/4/2012,36.99634,-120.074179,0.1,A,Missing/Undefined
7/4/2012,36.9687,-120.067995,0.25,A,Miscellaneous
7/4/2012,37.280338,-120.596924,0.1,A,Miscellaneous
7/4/2012,37.389464,-120.599874,0.08,A,Miscellaneous
7/4/2012,37.382205,-120.718714,0.1,A,Miscellaneous
7/5/2012,37.353283,-120.605182,0.1,A,Miscellaneous
7/5/2012,37.141619,-120.274377,0.1,A,Missing/Undefined
7/6/2012,36.955619,-119.793939,35,C,Missing/Undefined
7/6/2012,36.92366,-120.022078,1,B,Missing/Undefined
7/6/2012,36.95283,-120.256077,1,B,Missing/Undefined
7/7/2012,37.268349,-120.480673,0.25,A,Missing/Undefined
7/7/2012,37.236732,-119.527642,0.1,A,Missing/Undefined
7/7/2012,37.236732,-119.527642,0.1,A,Missing/Undefined
7/9/2012,37.648333,-120.294722,6.2,B,Miscellaneous
7/9/2012,36.893326,-119.792532,0.12,A,Missing/Undefined
7/9/2012,37.03256,-120.617563,0.1,A,Debris Burning
7/10/2012,37.020149,-119.79343,1,B,Missing/Undefined
7/10/2012,37.01824,-120.12862,1,B,Missing/Undefined
7/10/2012,37.338992,-119.585681,0.1,A,Missing/Undefined
7/10/2012,37.08258,-120.206705,0.1,A,Miscellaneous
7/11/2012,37.415096,-120.511642,1,B,Miscellaneous
7/11/2012,37.18577,-120.488188,100,D,Miscellaneous
7/12/2012,37.354155,-120.632133,1,B,Missing/Undefined
7/12/2012,36.96664,-119.91191,0.1,A,Miscellaneous
7/13/2012,37.08341,-120.301348,0.25,A,Miscellaneous
7/13/2012,37.239469,-119.54606,1,B,Missing/Undefined
7/13/2012,37.431799,-120.506719,26,C,Miscellaneous
7/14/2012,37.6425,-120.325833,1,B,Missing/Undefined
7/15/2012,37.418884,-120.868157,0.1,A,Miscellaneous
7/15/2012,37.342619,-120.913963,0.5,B,Miscellaneous
7/15/2012,36.986329,-120.01956,1,B,Miscellaneous
7/16/2012,37.083439,-120.365098,1,B,Missing/Undefined
7/17/2012,36.995689,-119.893669,1,B,Missing/Undefined
7/19/2012,37.250858,-119.51982,0.2,A,Missing/Undefined
7/20/2012,37.464875,-120.495689,0.25,A,Missing/Undefined
7/20/2012,37.487511,-120.757225,1,B,Missing/Undefined
7/21/2012,37.265347,-120.469695,0.1,A,Missing/Undefined
7/21/2012,37.225108,-120.379697,0.5,B,Missing/Undefined
7/22/2012,37.261971,-119.508706,0.1,A,Missing/Undefined
7/22/2012,37.451096,-120.701038,0.8,B,Missing/Undefined
7/23/2012,37.383396,-120.608058,1,B,Missing/Undefined
7/25/2012,37.634902,-120.352673,1,B,Miscellaneous
7/25/2012,37.083599,-120.455308,1,B,Missing/Undefined
7/25/2012,36.971,-120.028666,0.1,A,Miscellaneous
7/27/2012,37.564828,-120.170309,0.91,B,Miscellaneous
7/29/2012,36.96662,-119.89381,1,B,Miscellaneous
7/29/2012,37.104383,-121.013988,2,B,Missing/Undefined
7/30/2012,36.90945,-119.93946,1,B,Missing/Undefined
7/30/2012,37.198056,-119.763333,0.1,A,Miscellaneous
7/30/2012,37.374891,-120.613652,0.2,A,Debris Burning
7/31/2012,37.411452,-120.843101,0.3,B,Missing/Undefined
8/2/2012,36.967369,-120.0669,0.25,A,Missing/Undefined
8/2/2012,36.851462,-119.947211,0.1,A,Missing/Undefined
8/2/2012,37.018627,-120.818626,0.5,B,Debris Burning
8/3/2012,36.95986,-120.01954,0.1,A,Missing/Undefined
8/3/2012,36.98191,-120.202308,1,B,Missing/Undefined
8/4/2012,37.638889,-120.357222,1,B,Miscellaneous
8/4/2012,37.114866,-120.074551,0.1,A,Miscellaneous
8/5/2012,37.209418,-119.533939,0.1,A,Missing/Undefined
8/5/2012,37.393083,-120.739562,0.1,A,Miscellaneous
8/6/2012,37.425605,-120.594446,0.2,A,Debris Burning
8/8/2012,36.9231,-119.793979,0.15,A,Miscellaneous
8/8/2012,37.538972,-119.953583,0.1,A,Miscellaneous
8/8/2012,37.252778,-119.5375,0.1,A,Miscellaneous
8/8/2012,37.21254,-119.552989,0.25,A,Missing/Undefined
8/8/2012,36.907895,-119.799036,0.1,A,Miscellaneous
8/9/2012,37.070409,-121.073904,1,B,Missing/Undefined
8/10/2012,36.967369,-120.0669,0.1,A,Debris Burning
8/12/2012,37.333324,-120.573726,0.25,A,Miscellaneous
8/12/2012,37.480862,-120.703175,0.1,A,Miscellaneous
8/15/2012,37.225346,-119.871877,1.5,B,Missing/Undefined
8/15/2012,36.982828,-120.059719,0.25,A,Miscellaneous
8/16/2012,37.265256,-120.434488,0.5,B,Miscellaneous
8/18/2012,37.271299,-120.471038,0.5,B,Debris Burning
8/18/2012,36.979715,-120.07413,0.5,B,Miscellaneous
8/20/2012,37.314167,-119.571667,0.1,A,Miscellaneous
8/20/2012,37.389452,-120.618866,1.2,B,Missing/Undefined
8/21/2012,37.201944,-119.722778,0.1,A,Missing/Undefined
8/21/2012,37.450833,-119.851111,0.64,B,Missing/Undefined
8/21/2012,37.00364,-120.074289,0.1,A,Missing/Undefined
8/22/2012,37.056611,-120.969979,1,B,Miscellaneous
8/22/2012,36.946779,-120.014909,1,B,Missing/Undefined
8/23/2012,37.397051,-120.850202,1,B,Debris Burning
8/23/2012,37.324135,-119.564319,0.1,A,Missing/Undefined
8/24/2012,37.368445,-119.617916,0.1,A,Missing/Undefined
8/24/2012,37.098268,-120.224297,0.5,B,Missing/Undefined
8/25/2012,37.498481,-120.446991,5,B,Miscellaneous
8/27/2012,37.126111,-119.695278,22,C,Missing/Undefined
8/27/2012,36.968798,-120.064349,0.25,A,Debris Burning
8/28/2012,37.010715,-119.735484,0.1,A,Miscellaneous
8/29/2012,37.000405,-120.074272,0.1,A,Missing/Undefined
8/29/2012,37.342667,-119.694609,0.3,B,Miscellaneous
8/30/2012,37.71784,-120.333393,3,B,Miscellaneous
8/31/2012,37.069275,-120.528449,1,B,Debris Burning
9/3/2012,37.287941,-120.318628,0.1,A,Missing/Undefined
9/3/2012,37.295497,-120.397185,0.1,A,Missing/Undefined
9/3/2012,37.39302,-120.608829,0.5,B,Missing/Undefined
9/4/2012,37.083611,-121.101389,1,B,Missing/Undefined
9/4/2012,37.06913,-120.184028,0.08,A,Missing/Undefined
9/4/2012,37.032574,-120.062741,0.12,A,Missing/Undefined
9/5/2012,36.95865,-120.054369,0.1,A,Missing/Undefined
9/6/2012,37.23582,-120.262072,1,B,Debris Burning
9/7/2012,37.323889,-119.655833,0.1,A,Debris Burning
9/9/2012,37.097851,-120.680712,0.25,A,Miscellaneous
9/11/2012,37.232222,-119.7425,4.6,B,Missing/Undefined
9/11/2012,37.324722,-119.661389,0.2,A,Missing/Undefined
9/12/2012,37.478236,-119.869356,1.5,B,Missing/Undefined
9/12/2012,37.284273,-120.469785,1,B,Missing/Undefined
9/12/2012,37.463019,-120.748832,1,B,Missing/Undefined
9/13/2012,36.99405,-120.03335,0.1,A,Missing/Undefined
9/13/2012,37.366758,-119.868873,1,B,Missing/Undefined
9/14/2012,37.185534,-120.331103,1,B,Missing/Undefined
9/14/2012,37.419678,-119.861925,1,B,Debris Burning
9/15/2012,37.18345,-119.75863,0.4,B,Miscellaneous
9/17/2012,37.184839,-119.623854,0.1,A,Missing/Undefined
9/18/2012,37.178981,-119.629263,2,B,Missing/Undefined
9/21/2012,37.055215,-120.76225,1,B,Miscellaneous
9/23/2012,37.126944,-120.074722,45.1,C,Miscellaneous
9/25/2012,37.0182,-120.074309,15,C,Missing/Undefined
9/25/2012,37.389779,-120.850293,0.08,A,Missing/Undefined
9/26/2012,37.018295,-120.181952,1,B,Miscellaneous
9/27/2012,36.930392,-120.840358,5,B,Missing/Undefined
9/28/2012,37.069009,-120.278635,3,B,Miscellaneous
9/29/2012,37.094158,-121.019912,1,B,Missing/Undefined
9/29/2012,36.9744,-120.018329,1.25,B,Missing/Undefined
9/30/2012,36.969199,-120.066617,0.1,A,Missing/Undefined
9/30/2012,37.05674,-121.016283,1,B,Missing/Undefined
10/1/2012,36.9869,-120.07415,0.1,A,Missing/Undefined
10/2/2012,36.88021,-119.9767,0.1,A,Missing/Undefined
10/3/2012,36.996528,-120.102199,1,B,Miscellaneous
10/4/2012,37.074977,-119.695455,2.2,B,Miscellaneous
10/4/2012,37.273109,-120.288546,1,B,Missing/Undefined
10/5/2012,36.90929,-119.89413,1,B,Missing/Undefined
10/5/2012,37.044311,-119.92393,1,B,Miscellaneous
10/7/2012,37.386184,-120.718064,0.1,A,Missing/Undefined
10/9/2012,37.36215,-120.613923,0.1,A,Missing/Undefined
10/9/2012,37.453645,-120.649002,1,B,Debris Burning
10/10/2012,37.386194,-120.737133,0.1,A,Missing/Undefined
10/11/2012,36.90929,-119.89413,1,B,Missing/Undefined
10/13/2012,37.743707,-120.13087,1,B,Debris Burning
10/18/2012,36.974519,-120.044449,0.25,A,Miscellaneous
10/18/2012,37.08341,-120.297488,0.1,A,Miscellaneous
10/19/2012,37.361627,-119.63675,0.05,A,Miscellaneous
10/20/2012,37.068949,-120.309808,0.1,A,Debris Burning
10/22/2012,37.342192,-119.710482,0.02,A,Debris Burning
10/24/2012,37.02456,-119.947229,0.5,B,Missing/Undefined
10/28/2012,36.980997,-119.892569,0.1,A,Miscellaneous
10/29/2012,37.291118,-120.310054,0.1,A,Missing/Undefined
11/2/2012,37.239495,-120.243608,0.5,B,Debris Burning
11/3/2012,37.314569,-120.559063,0.1,A,Missing/Undefined
11/3/2012,37.332267,-120.576977,1,B,Missing/Undefined
11/3/2012,37.258423,-120.397648,2,B,Missing/Undefined
11/3/2012,37.081111,-120.017778,30,C,Missing/Undefined
11/3/2012,37.401651,-120.745313,0.75,B,Missing/Undefined
11/4/2012,36.965246,-120.107585,1,B,Missing/Undefined
11/7/2012,37.201513,-119.543067,0.25,A,Missing/Undefined
11/7/2012,37.528558,-119.895922,0.25,A,Debris Burning
11/8/2012,37.08633,-120.492325,0.1,A,Missing/Undefined
11/10/2012,37.228441,-120.246312,0.1,A,Missing/Undefined
11/11/2012,36.9229,-119.876128,1,B,Missing/Undefined
11/12/2012,37.489186,-119.979395,0.1,A,Debris Burning
11/13/2012,37.569348,-120.119379,0.1,A,Debris Burning
11/15/2012,37.361627,-120.647939,0.25,A,Missing/Undefined
11/15/2012,37.231035,-121.012529,1,B,Missing/Undefined
11/15/2012,37.554539,-120.021259,0.25,A,Debris Burning
11/26/2012,37.201959,-120.914375,1,B,Miscellaneous
11/28/2012,37.260052,-121.030945,1,B,Debris Burning
12/9/2012,37.331583,-120.530994,0.1,A,Miscellaneous
12/19/2012,37.019065,-120.599476,1,B,Debris Burning
12/21/2012,37.000687,-119.886411,0.1,A,Missing/Undefined
12/31/2012,37.327662,-120.8534,0.1,A,Missing/Undefined
1/7/2012,37.999807,-122.570006,0.12,A,Miscellaneous
1/14/2012,33.097221,-117.213406,0.1,A,Missing/Undefined
2/22/2012,33.1131,-117.2265,0.01,A,Miscellaneous
1/4/2012,32.5728,-117.0489,0.1,A,Missing/Undefined
1/5/2012,33.039597,-116.87294,0.4,B,Missing/Undefined
1/7/2012,33.361207,-117.136552,0.1,A,Missing/Undefined
1/10/2012,32.7092,-117.1208,0.5,B,Missing/Undefined
1/16/2012,32.8077,-117.2456,0.01,A,Missing/Undefined
6/9/2012,32.931574,-115.406234,2,B,Miscellaneous
1/29/2012,32.8097,-117.1053,0.01,A,Missing/Undefined
2/3/2012,32.7635,-117.1952,0.1,A,Missing/Undefined
2/4/2012,32.7571,-117.0663,0.01,A,Missing/Undefined
2/5/2012,32.7199,-117.0539,0.1,A,Missing/Undefined
2/10/2012,33.196963,-117.12639,0.1,A,Missing/Undefined
2/11/2012,32.7864,-117.1217,0.01,A,Missing/Undefined
2/19/2012,33.158296,-116.97666,1,B,Debris Burning
2/21/2012,32.600529,-116.770048,0.1,A,Missing/Undefined
2/26/2012,32.66272,-116.723938,1,B,Debris Burning
2/27/2012,32.743009,-116.802782,1,B,Debris Burning
2/28/2012,32.743009,-116.802782,1,B,Debris Burning
3/1/2012,32.83985,-116.779471,1,B,Missing/Undefined
3/3/2012,33.341961,-117.205482,0.1,A,Miscellaneous
3/4/2012,33.298418,-117.046645,1,B,Missing/Undefined
3/9/2012,32.7174,-117.1028,0.01,A,Missing/Undefined
3/12/2012,32.5746,-117.0403,0.1,A,Missing/Undefined
3/12/2012,33.399068,-117.16991,0.1,A,Missing/Undefined
