DATE,LAT,LON,T2M_MAX,T2M_MIN,T2M,PRECTOT,RH2M,PS,WS10M_MIN,WS10M_MAX,WS10M,FIRE,FIRE_SIZE,FIRE_SIZE_CLASS
7/17/2015,35.25,-115.25,36.93,22.45,30,0.55,19.98,89.85,0.89,7.64,5.02,NOFIRE,0,NA
7/18/2013,35.25,-115.25,38.82,24.71,32.19,0.01,24.4,90.08,0.59,3.91,2.25,NOFIRE,0,NA
7/18/2014,35.25,-115.25,37.69,20.96,29.71,0,20.62,90.01,1.25,6.54,3.8,NOFIRE,0,NA
7/18/2015,35.25,-115.25,29.85,20.35,24.27,12.51,56.97,90.2,1.16,6.74,3.95,NOFIRE,0,NA
7/19/2013,35.25,-115.25,38.2,26.68,32.28,0.44,21.74,89.9,0.93,4.57,3.08,NOFIRE,0,NA
7/19/2014,35.25,-115.25,35.55,24.49,28.95,0.01,24.72,90.1,1.67,8.64,4.16,NOFIRE,0,NA
7/19/2015,35.25,-115.25,31.32,18.74,24.92,0.62,55.64,90.46,0.06,5.35,2.07,NOFIRE,0,NA
7/2/2013,35.25,-115.25,41.59,26.07,33.98,0.01,16.55,89.95,1.58,5.12,3.51,NOFIRE,0,NA
7/2/2014,35.25,-115.25,39.28,23.64,31.68,0,15.12,89.87,2.06,7.08,4.62,NOFIRE,0,NA
7/2/2015,35.25,-115.25,38.29,23.78,31.38,0.1,30.36,90.02,0.63,5,2.97,NOFIRE,0,NA
7/20/2013,35.25,-115.25,31.12,24.55,27.48,10.5,55,89.87,0.27,4.95,3.24,NOFIRE,0,NA
7/20/2014,35.25,-115.25,35.38,21.19,28.69,0,24.91,90.07,1.89,7.78,5.21,NOFIRE,0,NA
7/20/2015,35.25,-115.25,28.28,20.57,23.86,2.32,61.68,90.32,0.27,6.27,2.54,NOFIRE,0,NA
7/21/2013,35.25,-115.25,28.63,22.62,24.95,0.51,66.08,89.97,0.46,4.42,2.7,NOFIRE,0,NA
7/21/2014,35.25,-115.25,36.85,21.6,29.28,0,20.62,90.24,1.13,6.04,3.83,NOFIRE,0,NA
7/21/2015,35.25,-115.25,33.59,19.51,26.95,0.01,43.79,89.94,1.09,3.72,2.41,NOFIRE,0,NA
7/22/2013,35.25,-115.25,32.25,21.74,26.59,1.76,59.72,90.1,1.91,4.59,3.23,NOFIRE,0,NA
7/22/2014,35.25,-115.25,39.26,23.1,31.35,0,11.33,90.27,0.18,4.41,2.5,NOFIRE,0,NA
7/22/2015,35.25,-115.25,34.26,20.96,27.43,0,33.31,89.76,0.76,9.14,5.16,NOFIRE,0,NA
7/23/2013,35.25,-115.25,33.39,22.18,28.49,0.56,48.2,90.11,0.71,3.68,2.27,NOFIRE,0,NA
7/23/2014,35.25,-115.25,41.08,23.58,32.46,0,12.42,90.17,0.53,4.98,2.93,NOFIRE,0,NA
7/23/2015,35.25,-115.25,33.62,18.8,26.49,0,31.27,90.11,1.17,7.89,4.84,NOFIRE,0,NA
7/24/2013,35.25,-115.25,37.33,22.84,30.76,0.02,34.84,89.98,0.11,2.93,2.06,NOFIRE,0,NA
7/24/2014,35.25,-115.25,41.25,24.12,33.3,0,15.05,89.92,0.26,4.78,3.46,NOFIRE,0,NA
7/24/2015,35.25,-115.25,34.78,18.89,27.08,0,28.95,90.34,1.7,6.21,3.95,NOFIRE,0,NA
7/25/2013,35.25,-115.25,37.32,24.45,31.03,0.16,31.42,90.13,0.66,5.59,3.83,NOFIRE,0,NA
7/25/2014,35.25,-115.25,37.09,26.17,31.2,0.53,31.3,89.98,2.04,6.93,3.8,NOFIRE,0,NA
7/25/2015,35.25,-115.25,35.82,18.13,27.23,0.51,20.32,90.17,2.33,4.88,3.47,NOFIRE,0,NA
7/26/2013,35.25,-115.25,31.42,24.95,28.41,0.72,46.24,90.42,0.94,6.6,3.89,NOFIRE,0,NA
7/26/2014,35.25,-115.25,36.7,24.25,30.48,0.07,27.51,90.2,1.7,5.55,3.5,NOFIRE,0,NA
7/26/2015,35.25,-115.25,36.56,17.99,27.61,0.34,18.59,89.85,2.66,6.19,4.33,NOFIRE,0,NA
7/27/2013,35.25,-115.25,32.4,23.04,28.04,4.51,49.14,90.1,0.07,4.14,2.49,NOFIRE,0,NA
7/27/2014,35.25,-115.25,34.06,24.03,28.59,3.24,38.94,90.31,0.27,6.76,3.8,NOFIRE,0,NA
7/27/2015,35.25,-115.25,34.67,17.99,26.7,0.27,19.07,89.83,2.07,5.33,4.03,NOFIRE,0,NA
7/28/2013,35.25,-115.25,35.37,23.18,29.02,2.1,41.46,89.77,0.64,2.71,1.71,NOFIRE,0,NA
7/28/2014,35.25,-115.25,33.99,23.09,28.6,3.18,44.43,90.41,0.63,3.76,2.16,NOFIRE,0,NA
7/28/2015,35.25,-115.25,36.58,22.02,29.27,0.14,16.12,90.02,0.47,3.39,2.4,NOFIRE,0,NA
7/29/2013,35.25,-115.25,35.67,20.27,28.22,0.07,26.06,90.04,1,5.42,3.22,NOFIRE,0,NA
7/29/2014,35.25,-115.25,36.06,22.59,29.61,0,33.89,90.28,0.6,5.45,2.54,NOFIRE,0,NA
7/29/2015,35.25,-115.25,35.65,22.93,28.76,1.29,37.01,90.29,1.55,8.61,4.03,NOFIRE,0,NA
7/3/2013,35.25,-115.25,42.32,25.39,34.04,0,18.84,89.7,1.21,6.76,3.52,NOFIRE,0,NA
7/3/2014,35.25,-115.25,38.68,22.09,30.88,0,19.16,90.05,2.76,7.11,4.99,NOFIRE,0,NA
7/3/2015,35.25,-115.25,37.25,24.97,31.59,0.03,28.48,89.89,1.55,5.65,3.34,NOFIRE,0,NA
7/30/2013,35.25,-115.25,36.24,21.73,29.02,0,24.89,90.42,1.18,7.26,4.31,NOFIRE,0,NA
7/30/2014,35.25,-115.25,38.41,24.76,31.63,0,26.12,90.14,1.49,3.92,2.65,NOFIRE,0,NA
7/30/2015,35.25,-115.25,35.2,24.14,29.19,5.02,39.57,90.42,0.34,2.73,1.34,NOFIRE,0,NA
7/31/2013,35.25,-115.25,37.85,23.43,30.53,0,24.69,90.28,0.37,8.12,4.19,NOFIRE,0,NA
7/31/2014,35.25,-115.25,38.89,25.03,32.17,0.02,21.53,90.09,1.47,3.71,2.87,NOFIRE,0,NA
7/31/2015,35.25,-115.25,36.06,24.34,30.39,0.27,38.63,90.29,1.12,3.92,2.64,NOFIRE,0,NA
7/4/2013,35.25,-115.25,41.51,26.31,34.27,0,16.57,89.54,1.05,6.89,4.33,NOFIRE,0,NA
7/4/2014,35.25,-115.25,31.81,21.83,27.26,0.29,44.6,90.38,2.71,10,5.66,NOFIRE,0,NA
7/4/2015,35.25,-115.25,35.53,24.64,29.39,0.18,28.31,89.85,0.87,5.97,2.88,NOFIRE,0,NA
7/5/2013,35.25,-115.25,37.09,25.44,31.02,0.01,24.38,89.6,1.05,8.91,5.71,NOFIRE,0,NA
7/5/2014,35.25,-115.25,33.02,23.57,28.56,2.68,42.61,90.43,1.65,4.65,2.83,NOFIRE,0,NA
7/5/2015,35.25,-115.25,36.43,23.33,29.95,0.82,30.36,90,2.59,4.98,3.74,NOFIRE,0,NA
7/6/2013,35.25,-115.25,38.41,23.84,31.44,0.01,25.52,89.62,1.49,5.3,3.6,NOFIRE,0,NA
7/6/2014,35.25,-115.25,37.89,22.52,30.89,0.94,29.89,90.19,0.29,2.4,1.54,NOFIRE,0,NA
7/6/2015,35.25,-115.25,35.76,22.26,29.32,4.02,34.15,90.16,0.43,3.84,2.46,NOFIRE,0,NA
7/7/2013,35.25,-115.25,39.78,24.68,32.54,0,20.68,89.68,1.95,5.23,3.35,NOFIRE,0,NA
7/7/2014,35.25,-115.25,38.43,24.09,31.94,0.3,27.9,89.95,0.37,2.48,1.22,NOFIRE,0,NA
7/7/2015,35.25,-115.25,35.9,22.77,29.52,2.37,31.02,89.91,0.61,5.7,3.16,NOFIRE,0,NA
7/8/2013,35.25,-115.25,40.38,23.77,32.68,0.16,11.25,90.01,1,5.63,2.81,NOFIRE,0,NA
7/8/2014,35.25,-115.25,38.4,24.66,31.05,3.21,27.45,90.01,1.23,4.76,3.06,NOFIRE,0,NA
7/8/2015,35.25,-115.25,34.76,20.16,27.75,0.4,25.9,89.57,0.46,8.06,4.91,NOFIRE,0,NA
7/9/2013,35.25,-115.25,39.3,24.64,32.17,0,12.27,90.24,0.64,4.75,3.03,NOFIRE,0,NA
7/9/2014,35.25,-115.25,32.35,21.61,27.04,0.79,51.11,90.12,2.21,4.76,3.15,NOFIRE,0,NA
7/9/2015,35.25,-115.25,31.41,18.67,24.96,0,33.91,89.55,1.86,7.79,4.68,NOFIRE,0,NA
7/1/2013,35.25,-115.75,42.54,25.69,34.11,0,16.19,90.04,2.23,5.52,3.71,NOFIRE,0,NA
7/1/2014,35.25,-115.75,40.88,24.39,32.82,0,16.47,89.96,0.54,5,3.09,NOFIRE,0,NA
7/1/2015,35.25,-115.75,35.86,22.71,28.93,1.29,41.4,90.27,1.72,10.05,4.88,NOFIRE,0,NA
7/10/2013,35.25,-115.75,37.49,24.23,31.26,0.02,16.77,90.29,1.29,5.32,3.02,NOFIRE,0,NA
7/10/2014,35.25,-115.75,35.7,22.84,29.3,0.15,33.57,90.21,2.02,5.02,3.16,NOFIRE,0,NA
7/10/2015,35.25,-115.75,30.1,15.83,23.13,0.01,35.32,89.99,1.93,5,3.34,NOFIRE,0,NA
7/11/2013,35.25,-115.75,29.16,24.02,26.7,0.66,41.19,90.23,1.09,6.15,3.16,NOFIRE,0,NA
7/11/2014,35.25,-115.75,35.86,20.95,28.9,0.01,19.52,90.32,0.14,3.95,2.04,NOFIRE,0,NA
7/11/2015,35.25,-115.75,31.93,18.26,25.33,0,29.47,90.27,1.07,6.78,4.05,NOFIRE,0,NA
7/12/2013,35.25,-115.75,34.07,22.35,28.29,1.73,35.07,90.2,0.33,2.48,1.7,NOFIRE,0,NA
7/12/2014,35.25,-115.75,38.02,21.36,30.45,0,20.24,90.39,1.06,3.5,2.48,NOFIRE,0,NA
7/12/2015,35.25,-115.75,33.26,18.83,26.34,0,27.76,90.41,0.84,4.98,3.05,NOFIRE,0,NA
7/13/2013,35.25,-115.75,37.21,21.45,30.21,0.12,24.97,90.25,0.44,3.08,2.22,NOFIRE,0,NA
7/13/2014,35.25,-115.75,42.22,25.72,34.29,0,17.74,90.24,0.89,5.97,3.04,NOFIRE,0,NA
7/13/2015,35.25,-115.75,36.32,19.14,28.15,0,18.69,90.2,0.56,5.14,3.06,NOFIRE,0,NA
7/14/2013,35.25,-115.75,36.67,24.64,30.87,0,24.04,90.2,0.04,5.03,2.63,NOFIRE,0,NA
7/14/2014,35.25,-115.75,35.71,23.97,29.62,0.02,35.41,90.48,2.89,7.75,5.54,NOFIRE,0,NA
7/14/2015,35.25,-115.75,36.82,19.7,28.48,0,18.57,89.97,1.37,6.45,4.08,NOFIRE,0,NA
7/15/2013,35.25,-115.75,38.98,24.86,31.87,0,20.28,89.95,0.93,4.64,3.02,NOFIRE,0,NA
7/15/2014,35.25,-115.75,37.15,23.47,30.4,0.01,31.24,90.43,1.65,6.18,4.08,NOFIRE,0,NA
7/15/2015,35.25,-115.75,36.01,18.78,27.68,0,15.03,90.09,1.22,6.09,3.81,NOFIRE,0,NA
7/16/2013,35.25,-115.75,36.01,22.08,29.5,0,15.48,90.14,1.4,5.81,3.66,NOFIRE,0,NA
7/16/2014,35.25,-115.75,37.92,21.88,30.04,0.01,23.42,90.25,2.35,5.06,3.84,NOFIRE,0,NA
7/16/2015,35.25,-115.75,37.39,19.05,28.62,0,14.4,90.18,0.37,5.21,3.22,NOFIRE,0,NA
7/17/2013,35.25,-115.75,37.25,20.57,29.27,0,13.2,90.47,0.82,4.89,2.85,NOFIRE,0,NA
7/17/2014,35.25,-115.75,38.24,20.76,29.16,0.01,21.28,90.15,2.63,4.52,3.7,NOFIRE,0,NA
7/17/2015,35.25,-115.75,37.51,21.92,30.09,0.46,16.37,90.05,0.13,7.46,4.33,NOFIRE,0,NA
7/18/2013,35.25,-115.75,39.34,23.09,31.83,0,18.8,90.28,0.54,2.92,2.06,NOFIRE,0,NA
7/18/2014,35.25,-115.75,38.07,18.91,29.01,0,23.13,90.22,1.25,5.61,3.14,NOFIRE,0,NA
7/18/2015,35.25,-115.75,31.06,20.4,24.25,9.64,51.07,90.42,1.1,6.91,3.38,NOFIRE,0,NA
7/19/2013,35.25,-115.75,39.51,25.28,32.38,0.37,15.66,90.08,0.39,4.96,2.34,NOFIRE,0,NA
7/19/2014,35.25,-115.75,35.82,24.43,29.22,0,24.78,90.28,1.3,8.29,3.8,NOFIRE,0,NA
7/19/2015,35.25,-115.75,31.79,18.84,25.28,0.97,55.21,90.66,0.22,5.19,2.28,NOFIRE,0,NA
7/2/2013,35.25,-115.75,41.75,25.46,33.75,0,16.3,90.18,1.73,5.69,3.58,NOFIRE,0,NA
7/2/2014,35.25,-115.75,39.7,23.77,32.07,0,14.51,90.05,1.73,6.4,4.16,NOFIRE,0,NA
7/2/2015,35.25,-115.75,38.11,23.44,31.16,0.08,30.59,90.24,0.4,6.54,3.08,NOFIRE,0,NA
7/20/2013,35.25,-115.75,33.45,24.9,28.3,10.15,49.08,90.06,1.45,5.66,3.74,NOFIRE,0,NA
7/20/2014,35.25,-115.75,35.74,21.39,29.03,0,26.41,90.26,1.25,6.79,4.76,NOFIRE,0,NA
7/20/2015,35.25,-115.75,27.88,20.64,23.55,2.34,63.36,90.54,0.71,7.4,2.79,NOFIRE,0,NA
7/21/2013,35.25,-115.75,29.79,22.63,25.51,0.52,62.39,90.15,0.92,5.21,3.16,NOFIRE,0,NA
7/21/2014,35.25,-115.75,37.22,20.67,29.2,0,22.18,90.45,0.77,5.4,3.21,NOFIRE,0,NA
7/21/2015,35.25,-115.75,33.1,19.71,26.94,0.01,44.4,90.16,0.54,3.6,2.05,NOFIRE,0,NA
7/22/2013,35.25,-115.75,31.62,21.84,26.37,3.97,61.72,90.3,1.89,3.85,2.74,NOFIRE,0,NA
7/22/2014,35.25,-115.75,39.03,21.99,31.01,0,13.92,90.49,0.32,4.08,2.21,NOFIRE,0,NA
7/22/2015,35.25,-115.75,34.35,20.2,27.27,0,36.51,89.97,0.87,8.37,4.54,NOFIRE,0,NA
7/23/2013,35.25,-115.75,33.21,21.65,28.14,0.81,50.36,90.33,0.15,3.14,2.05,NOFIRE,0,NA
7/23/2014,35.25,-115.75,40.04,22.88,31.37,0,13.04,90.43,0.89,5.49,3.16,NOFIRE,0,NA
7/23/2015,35.25,-115.75,33.72,18.25,26.3,0,33.35,90.33,0.99,7.1,4.2,NOFIRE,0,NA
7/24/2013,35.25,-115.75,37.2,21.89,30.13,0,34.93,90.21,0.91,2.94,2.19,NOFIRE,0,NA
7/24/2014,35.25,-115.75,41.34,23.15,32.95,0,13.62,90.13,0.63,4.82,3.01,NOFIRE,0,NA
7/24/2015,35.25,-115.75,34.68,18.67,26.8,0,29.85,90.59,2.06,5.82,3.99,NOFIRE,0,NA
7/25/2013,35.25,-115.75,38.02,23.23,31.06,0,29.21,90.33,0.55,5.3,3.03,NOFIRE,0,NA
7/25/2014,35.25,-115.75,36.9,25.85,30.59,0,29.77,90.2,1.91,6.74,4.34,NOFIRE,0,NA
7/25/2015,35.25,-115.75,35.45,17.76,26.58,0.34,21.92,90.42,2.07,5.59,3.52,NOFIRE,0,NA
7/26/2013,35.25,-115.75,33.94,24.78,28.86,0.4,43.02,90.61,0.9,6.85,4.11,NOFIRE,0,NA
7/26/2014,35.25,-115.75,38.19,23.96,31.21,0.06,22.26,90.39,1.29,4.06,3.04,NOFIRE,0,NA
7/26/2015,35.25,-115.75,36.2,16.92,26.74,0.21,20.01,90.12,1.83,6.41,4.15,NOFIRE,0,NA
7/27/2013,35.25,-115.75,32.37,22.69,27.84,3.93,50.46,90.32,0.37,4.07,2.18,NOFIRE,0,NA
7/27/2014,35.25,-115.75,35.91,22.86,28.78,2.28,35.98,90.51,0.33,6.05,3.62,NOFIRE,0,NA
7/27/2015,35.25,-115.75,34.55,16.88,26.27,0.17,20.51,90.07,1.91,4.69,3.12,NOFIRE,0,NA
7/28/2013,35.25,-115.75,35.74,22.72,28.99,2.73,37.46,89.98,0.3,3.04,1.89,NOFIRE,0,NA
7/28/2014,35.25,-115.75,33.38,23.14,28.3,5.72,41.57,90.65,0.34,2.99,1.92,NOFIRE,0,NA
7/28/2015,35.25,-115.75,37.17,20.23,29.18,0.09,15.76,90.22,0.83,3.5,2.51,NOFIRE,0,NA
7/29/2013,35.25,-115.75,35.6,19.23,27.73,0.2,24.87,90.26,0.18,4.41,2.45,NOFIRE,0,NA
7/29/2014,35.25,-115.75,35.11,22.39,29.08,0,34.45,90.54,0.07,5.19,2.28,NOFIRE,0,NA
7/29/2015,35.25,-115.75,36.46,22.59,29.3,1.67,32.87,90.47,1.65,8.94,4.13,NOFIRE,0,NA
7/3/2013,35.25,-115.75,42.22,24.97,33.45,0,20.02,89.94,1.66,7.93,3.8,NOFIRE,0,NA
7/3/2014,35.25,-115.75,39.28,22.32,31.31,0,15.81,90.24,2.36,6.76,4.61,NOFIRE,0,NA
7/3/2015,35.25,-115.75,36.48,24.16,30.82,0.04,26.04,90.12,1.32,4.83,3.18,NOFIRE,0,NA
7/30/2013,35.25,-115.75,36.48,21.43,28.97,0,24.2,90.62,0.49,7.06,3.73,NOFIRE,0,NA
7/30/2014,35.25,-115.75,38.57,25.07,31.36,0,26.04,90.38,0.34,5.92,2.67,NOFIRE,0,NA
7/30/2015,35.25,-115.75,34.79,24.26,28.93,6,38.81,90.64,0.38,2.94,1.72,NOFIRE,0,NA
7/31/2013,35.25,-115.75,38.11,22.35,30.24,0,22.35,90.48,0.44,7.2,3.73,NOFIRE,0,NA
7/31/2014,35.25,-115.75,38.78,24.18,32,0,23.31,90.32,1.5,3.66,2.67,NOFIRE,0,NA
7/31/2015,35.25,-115.75,35.78,24.14,30.33,0.19,38.63,90.48,0.61,3.82,2.24,NOFIRE,0,NA
7/4/2013,35.25,-115.75,42.03,25.4,34.07,0,17.38,89.76,1,5.67,3.52,NOFIRE,0,NA
7/4/2014,35.25,-115.75,34.42,21.67,28.21,0.26,42.79,90.54,2.84,10.81,6.1,NOFIRE,0,NA
7/4/2015,35.25,-115.75,36.53,24.34,29.75,0.12,23.2,90.04,1.15,5.12,2.69,NOFIRE,0,NA
7/5/2013,35.25,-115.75,38.09,25.78,31.87,0.01,22.53,89.79,1.42,8.1,4.92,NOFIRE,0,NA
7/5/2014,35.25,-115.75,33.88,23.88,29.14,2.23,41.33,90.62,1.75,4.59,2.94,NOFIRE,0,NA
7/5/2015,35.25,-115.75,36.58,23.02,30.01,0.75,28.13,90.2,1.97,4.27,2.86,NOFIRE,0,NA
7/6/2013,35.25,-115.75,38.79,24.13,31.51,0.01,23.99,89.84,0.73,5.69,3.27,NOFIRE,0,NA
7/6/2014,35.25,-115.75,37.9,22.31,30.77,0.3,26.9,90.42,0.14,3.4,1.84,NOFIRE,0,NA
7/6/2015,35.25,-115.75,35.72,21.27,29.24,4.35,32.93,90.37,1.01,2.99,2.27,NOFIRE,0,NA
7/7/2013,35.25,-115.75,39.87,24.26,32.57,0.01,19.58,89.89,1.21,4.57,2.77,NOFIRE,0,NA
7/7/2014,35.25,-115.75,39.04,23.64,31.96,0.44,24.36,90.16,0.44,4.1,2.17,NOFIRE,0,NA
7/7/2015,35.25,-115.75,35.92,21.88,29.07,3.02,30.44,90.13,0.1,5.19,2.93,NOFIRE,0,NA
7/8/2013,35.25,-115.75,39.62,23.16,32.04,0.1,10.44,90.26,0.83,5.17,2.85,NOFIRE,0,NA
7/8/2014,35.25,-115.75,38.63,24.04,31.41,1.16,21.13,90.2,0.74,4.98,3.05,NOFIRE,0,NA
7/8/2015,35.25,-115.75,34.08,19.08,26.83,0.35,30.26,89.8,0.73,6.12,4,NOFIRE,0,NA
7/9/2013,35.25,-115.75,40.3,24.66,32.41,0,10.81,90.47,0.92,6.03,3.15,NOFIRE,0,NA
7/9/2014,35.25,-115.75,35,22.19,28.7,0.36,39.55,90.3,1.75,5.68,3.23,NOFIRE,0,NA
7/9/2015,35.25,-115.75,30.88,17.56,24,0,37.3,89.8,2.62,6.34,4.54,NOFIRE,0,NA
7/1/2013,35.25,-116.25,45.05,27.54,36.29,0,15.37,93.37,2.41,7.39,4.42,NOFIRE,0,NA
7/1/2014,35.25,-116.25,43.92,24.18,34.68,0,14.49,93.29,1.36,4.22,2.95,NOFIRE,0,NA
7/1/2015,35.25,-116.25,38.94,25.8,31.75,1.56,35.36,93.65,1.82,11.1,5.23,NOFIRE,0,NA
7/10/2013,35.25,-116.25,41.64,25.32,34.05,0.04,14.19,93.64,1.59,3.86,2.61,NOFIRE,0,NA
7/10/2014,35.25,-116.25,39.64,25.08,32.65,0.01,21.46,93.58,2.74,5.7,3.62,NOFIRE,0,NA
7/10/2015,35.25,-116.25,32.18,17.86,25.28,0,34.98,93.45,1.79,4.99,3.6,NOFIRE,0,NA
7/11/2013,35.25,-116.25,31.48,26.77,29.65,0.25,33.89,93.62,1.69,4.65,2.79,NOFIRE,0,NA
7/11/2014,35.25,-116.25,37.97,22.13,30.62,0.01,16.71,93.75,1.65,4.02,2.65,NOFIRE,0,NA
7/11/2015,35.25,-116.25,35.01,19,27.62,0,30.55,93.69,2.03,6.22,3.85,NOFIRE,0,NA
7/12/2013,35.25,-116.25,38.08,24.3,31.13,0.05,24.65,93.6,1.41,3.21,2.26,NOFIRE,0,NA
7/12/2014,35.25,-116.25,40.98,22.52,32.42,0,18.15,93.79,0.54,3.74,1.97,NOFIRE,0,NA
7/12/2015,35.25,-116.25,35.65,19.59,28.3,0,25.79,93.82,1.56,4.27,3.06,NOFIRE,0,NA
7/13/2013,35.25,-116.25,40.2,22.21,32.33,0.09,16.36,93.63,1.22,2.63,2.07,NOFIRE,0,NA
7/13/2014,35.25,-116.25,45.25,26.83,36.71,0,14.89,93.58,0.38,5.87,2.41,NOFIRE,0,NA
7/13/2015,35.25,-116.25,38.52,19.22,29.71,0,18.68,93.59,2.17,4.13,3.27,NOFIRE,0,NA
7/14/2013,35.25,-116.25,40.73,24.35,33.21,0,18.2,93.56,1.35,3.92,2.49,NOFIRE,0,NA
7/14/2014,35.25,-116.25,38.92,27.72,32.95,0.01,30.18,93.84,3.43,7.41,5.7,NOFIRE,0,NA
7/14/2015,35.25,-116.25,39.85,21.23,30.74,0,16.74,93.34,2.76,6.57,4.51,NOFIRE,0,NA
7/15/2013,35.25,-116.25,41.55,25.58,33.73,0,15.91,93.32,2.13,5.7,3.46,NOFIRE,0,NA
7/15/2014,35.25,-116.25,40.36,26.29,33.3,0.01,28.71,93.8,1.71,7.48,4.01,NOFIRE,0,NA
7/15/2015,35.25,-116.25,39.15,19.36,29.81,0,14.68,93.46,2.65,4.48,3.54,NOFIRE,0,NA
7/16/2013,35.25,-116.25,39.82,23.73,31.92,0,10.04,93.51,2.38,5.25,3.87,NOFIRE,0,NA
7/16/2014,35.25,-116.25,40.68,23.91,32.26,0.02,23.07,93.64,4.03,5.85,5.08,NOFIRE,0,NA
7/16/2015,35.25,-116.25,40.43,19.49,30.44,0,12.89,93.55,1.72,4.16,3.16,NOFIRE,0,NA
7/17/2013,35.25,-116.25,40.07,20.77,31.05,0,7.88,93.87,1.11,4.15,2.7,NOFIRE,0,NA
7/17/2014,35.25,-116.25,40.3,21.9,30.57,0.01,22.14,93.57,3.35,7.2,4.52,NOFIRE,0,NA
7/17/2015,35.25,-116.25,41.11,22.4,32.33,0.25,13.36,93.39,1.36,7.36,4.42,NOFIRE,0,NA
7/18/2013,35.25,-116.25,42.16,22.05,33.07,0,12.88,93.68,0.67,3.87,1.98,NOFIRE,0,NA
7/18/2014,35.25,-116.25,39.95,20.64,30.82,0,22.59,93.62,2.36,4.37,3.14,NOFIRE,0,NA
7/18/2015,35.25,-116.25,35.1,23.21,26.9,6,41.52,93.84,1.55,7.34,3.56,NOFIRE,0,NA
7/19/2013,35.25,-116.25,42.71,24.57,34.06,0.12,11.93,93.44,0.32,5.03,1.95,NOFIRE,0,NA
7/19/2014,35.25,-116.25,38.1,24.31,31.26,0,24.6,93.66,1.63,7.58,3.3,NOFIRE,0,NA
7/19/2015,35.25,-116.25,33.57,21.51,27.72,1.6,53.61,94.12,1.01,4.47,2.28,NOFIRE,0,NA
7/2/2013,35.25,-116.25,45.05,27.52,36.28,0,14.65,93.51,2.32,8.25,4.51,NOFIRE,0,NA
7/2/2014,35.25,-116.25,42.95,24.29,34.3,0,11.99,93.38,1.9,5.17,3.87,NOFIRE,0,NA
7/2/2015,35.25,-116.25,40.18,25.46,33.26,0.2,28.6,93.63,0.95,6.59,3.51,NOFIRE,0,NA
7/20/2013,35.25,-116.25,38.92,27.56,32.49,3.43,33.51,93.4,1.21,6.92,4.23,NOFIRE,0,NA
7/20/2014,35.25,-116.25,38.76,23.27,31.53,0,26.31,93.63,1.39,6.46,3.84,NOFIRE,0,NA
7/20/2015,35.25,-116.25,29.27,23.1,25.58,3.22,61.29,94.01,0.33,6.33,2.81,NOFIRE,0,NA
7/21/2013,35.25,-116.25,33.23,24.54,28.65,0.59,53.36,93.56,1.74,5.86,3.45,NOFIRE,0,NA
7/21/2014,35.25,-116.25,39.96,22.13,31.43,0,21.89,93.84,1.56,4.19,3.04,NOFIRE,0,NA
7/21/2015,35.25,-116.25,35.45,22.12,29.32,0.02,41.65,93.58,1.03,3.26,1.83,NOFIRE,0,NA
7/22/2013,35.25,-116.25,34.46,24.23,29.07,5.29,53.27,93.72,0.43,3.98,1.89,NOFIRE,0,NA
7/22/2014,35.25,-116.25,41.18,22.24,32.3,0,17.23,93.89,1.6,4.14,2.6,NOFIRE,0,NA
7/22/2015,35.25,-116.25,37.21,22.01,29.38,0,38.09,93.36,2.33,7.06,4.39,NOFIRE,0,NA
7/23/2013,35.25,-116.25,36.26,24.41,30.73,0.79,45.08,93.72,1.35,4.7,2.67,NOFIRE,0,NA
7/23/2014,35.25,-116.25,42.49,22.77,32.81,0,12.98,93.81,2.29,5.26,3.76,NOFIRE,0,NA
7/23/2015,35.25,-116.25,36.55,19.73,28.62,0,33.24,93.73,2.26,5.87,4.17,NOFIRE,0,NA
7/24/2013,35.25,-116.25,40.09,24.28,32.4,0,29.26,93.59,2,4.64,2.99,NOFIRE,0,NA
7/24/2014,35.25,-116.25,44.31,23.02,34.63,0,11.08,93.44,1.93,3.66,2.83,NOFIRE,0,NA
7/24/2015,35.25,-116.25,37.23,21.1,29.15,0,27.43,94,3.03,6.24,4.37,NOFIRE,0,NA
7/25/2013,35.25,-116.25,42.01,24.26,33.73,0.01,23.21,93.68,1.86,4.69,2.89,NOFIRE,0,NA
7/25/2014,35.25,-116.25,38.66,27.3,32.19,0,23.01,93.54,2.2,7.28,4.81,NOFIRE,0,NA
7/25/2015,35.25,-116.25,38.17,19.32,28.87,0.02,20.61,93.82,3.15,6.46,4.16,NOFIRE,0,NA
7/26/2013,35.25,-116.25,38.07,26.91,31.31,0.17,35.82,93.99,2.09,7.14,4.19,NOFIRE,0,NA
7/26/2014,35.25,-116.25,41.76,26.81,34.08,0.06,16.68,93.73,1.11,3.68,2.48,NOFIRE,0,NA
7/26/2015,35.25,-116.25,38.84,18.88,29.03,0,18.9,93.49,2.87,7.69,4.88,NOFIRE,0,NA
7/27/2013,35.25,-116.25,35.61,24.74,30.45,1.13,42.61,93.73,0.57,4.47,2.24,NOFIRE,0,NA
7/27/2014,35.25,-116.25,39.13,24.48,31.7,0.16,28.71,93.89,1.58,7.96,4.07,NOFIRE,0,NA
7/27/2015,35.25,-116.25,37.23,18.9,28.5,0,19.31,93.46,0.83,5.47,3.29,NOFIRE,0,NA
